,acousticness,album_name,artist,artist_followers,artist_genres,artist_popularity,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,lyrics,mode,speechiness,tempo,time_signature,track_name,track_popularity,valence
787,0.098,Devuélveme El Corazón,Sebastian Yatra,6089517.0,colombian pop,86.0,0.563,244160.0,0.801,0.0,0.0,0.0,0.0878,-6.853,"es triste ver la noche si no estás no puedo más, no quiero más te fuiste antes de tiempo sin hablar sin explicar y ya no estás yo no sé si fue cobardía la culpa fue mía no quise entender tú eras el amor de mi vida mi causa perdida no quiero entender devuélveme el corazón no quiero vivir así devuélveme las promesas y la vida que perdí devuélveme esa canción la que con sueños escribí y llévate los recuerdos que me duelen más que a ti y aunque yo te amé sin razón devuélveme el corazón contigo mi intensión, no fue ganar mejor perder, que no intentar por ti costaba tanto no llorar pero querer fue perdonar yo no sé si fue cobardía la culpa fue mía no quise entender tú eras el amor de mi vida mi causa perdida no quiero entender devuélveme el corazón no quiero vivir así devuélveme las promesas y la vida que perdí devuélveme esa canción la que con sueños escribí y llévate los recuerdos que me duelen más que a ti y aunque yo te amé sin razón sé que tu mirada se fue que ya no será como ayer que te olvidarás de mi voz sé que nuestra luz se apagó y aunque yo la quise encender no todo lo pudo el amor devuélveme el corazón no quiero vivir así devuélveme las promesas y la vida que perdí devuélveme esa canción la que con sueños escribí y llévate los recuerdos que me duelen más que a ti y aunque yo te amé sin razón devuélveme el corazón",1.0,0.0854,153.958,4.0,Devuélveme El Corazón,6.0,0.294
788,0.148,La Estrategia,Cali Y El Dandee,1903505.0,"champeta,colombian pop,electro latino,latin,latin pop,tropical",73.0,0.393,219228.0,0.703,0.0,0.0,8.0,0.0821,-5.899,"yo sé que nunca es bueno aparecer que no debo llamarla que debe parecer que así estoy bien, que ya pude olvidarla igual yo sé que fue su decisión y debo respetarla y debo reprimir esta esperanza de volver a amarla si lo hago todo bien quizá algún día lograré que llore y no es que yo quiera que sufra, es que quiero que no me ignore que aunque lo hice sin culpa tal vez me ganaron mis temores si lo hago todo bien quizá algún día vuelva y se enamore hacerlo todo sin errores para ver si te cautivo y buscar la excusa perfecta, para que sepas que aún vivo y para hacer esa llamada que demuestre que aún existo la estrategia es lo de menos, yo sólo quiero oír tu voz no quiero seguir jugando a que sean mis amigos quienes decidan qué hago la verdad me estoy ahogando al tragarme las palabras y no decir que te extraño y no decir que te amo duele tanto tu partida que ruego por anestesia se desangra un corazón mientras el tuyo tiene amnesia no se acuerda de esa noche que juramos ser eternos que íbamos a darlo todo por querernos ese universo paralelo en el que todavía me quieres es la cura por momentos a eso que tanto me duele duele tanto el abandono, te di todo lo que tienes y entre más amor te doy tú más lo afilas y me hieres no quiero seguir jugando a que sean mis amigos quienes decidan qué hago la verdad me estoy ahogando al tragarme las palabras y no decir que te extraño y no decir que te amo me han dicho por ahí que me olvidaste y que ya no estás triste que hay otro y que ya no te importa lo que por mí un día sentiste y yo no pierdo la esperanza y sueño con que les mentiste y que usas la misma estrategia que yo usé cuando te fuiste no quiero seguir jugando a que sean mis amigos quienes decidan qué hago la verdad me estoy ahogando al tragarme las palabras y no decir que te extraño y no decir que te amo",1.0,0.263,165.599,4.0,La Estrategia,7.0,0.23
789,0.0223,Tell Me You Love Me,Demi Lovato,12920455.0,"dance pop,pop,post-teen pop,r&b",85.0,0.702,203760.0,0.635,1.0,0.0,11.0,0.283,-6.917,"payback is a bad bitch and baby, i'm the baddest (i'm the baddest, i'm the baddest...) go now, i'm out here lookin' like revenge feelin' like a ten, the best i've ever been and, yeah, i know how bad it must hurt to see me like this but it gets worse (wait a minute) now, you're out here lookin' like regret, ain't too proud to beg second chance, you'll never get and, yeah, i know how bad it must hurt to see me like this but it gets worse (wait a minute) now, payback is a bad bitch and baby, i'm the baddest you fuckin' with a savage can't have this, can't have this (ah) and it'd be nice of me to take it easy on ya, but nah baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) bein' so bad got me feelin' so good showin' you up like i knew that i would baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) feelin' inspired 'cause the tables have turned yeah, i'm on fire and i know that it burns baby, fineness is the way to kill tell me how it feel, bet it's such a bitter pill and yeah i know, you thought you had bigger, better things bet right now this stings (wait a minute) 'cause the grass is greener under me bright as technicolor, i can tell that you can see and yeah, i know how bad it must hurt to see me like this but it gets worse (wait a minute) now, payback is a bad bitch and baby, i'm the baddest you fuckin' with a savage can't have this, can't have this (ah) and it'd be nice of me to take it easy on ya, but nah baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) bein' so bad got me feelin' so good showin' you up like i knew that i would baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) feelin' inspired 'cause the tables have turned yeah, i'm on fire and i know that it burns talk that talk, baby better walk, better walk that walk, baby if you talk, if you talk that talk, baby better walk, better walk that walk, baby oh, yeah, talk that talk, baby better walk, better walk, that walk, baby if you talk, if you talk that talk, baby better walk, better walk that walk, baby baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) bein' so bad got me feelin' so good showin' you up like i knew that i would baby, i'm sorry (i'm not sorry) baby, i'm sorry (i'm not sorry) feelin' inspired 'cause the tables have turned yeah, i'm on fire and i know that it burns payback is a bad bitch and baby, i'm the baddest i'm the baddest, i'm the baddest",0.0,0.265,144.004,4.0,Sorry Not Sorry,83.0,0.873
790,0.016,Regálame,Mario Bautista,630596.0,"latin pop,mexican pop",71.0,0.655,208944.0,0.784,0.0,3.19e-06,2.0,0.22,-4.704,"yeah, yeah yeah es mb vas a caer, vas a caer una mirada para hacerme feliz otra mirada para darme cuenta que sin tu amor no puedo vivir uouh-uouh-uouh-uouh-uouh-uouh me he dado cuenta que el tiempo se acabó me diste todo lo que había soñado y antes de irte y decir adiós regálame un besito más sólo quiero darte un beso más si vas a alejarte no voy a olvidarte regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte quiero que estemos juntos al amanecer yo sé que sin tus ojos voy a enloquecer y aunque pase un año sin volver a verte no te olvidaré whoa, whoa no quiero ningún beso si no estás aquí (no) ninguna me dará lo que siento por ti (yeh) porque eres mi vida yo voy a esperar a que vuelvas a mí ay, que vuelvas a mí regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte por ti yo espero déjame que te prometa tu llegada este amor será todo lo que soñabas y aunque no suela estar lejos, así es el amor por ti yo espero voy a regalarte el corazón primero para demostrarte lo que yo te quiero pero antes de que te vallas te pido un favor regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte quiero que te quedes para siempre enamorada para que no te falta nada para que no me falte nada, whoa, whoa porque estoy seguro que este amor es verdadero que volverás si yo te espero que para siempre yo te espero regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte regálame un besito más solo quiero darte un beso más si vas a alejarte no voy a olvidarte yeah es mb ¿qué vas a hacer? vas a caer, vas a caer (regálame un besito más) vas a caer, vas a caer, vas a caer",1.0,0.0686,178.096,4.0,Regálame,57.0,0.447
791,0.0474,SUTRA,"Sebastian Yatra,Dalmata",6089518.0,colombian pop,86.0,0.746,203853.0,0.745,0.0,1.71e-06,9.0,0.15,-3.311,"oh no, no, no yatra, yatra ella se va conmigo pero no soy su amigo desde hace mucho tiempo pude ser algo más y aunque su corazón tenga una clave nadie lo sabe pero tengo la llave desde hace mucho tiempo la aprendí a enamorar lo que le gusta es que le cante al oído en la noche que la mire y que le diga te quiero otra vez ella me pide que le dé el corazón sólo a ella yo le digo que me tiene soñando otra vez lo que le gusta es que (otra vez, otra vez) ella me pide que (otra vez, otra vez) lo que le gusta es que le dé ram pam pa pa pam porque dice que le doy lo que otros no le dan dice que cuando yo estoy, las tristezas se van pero no estando yo, vuelve a sentirse tan sola como eva en el paraíso sin adán pasando las noches frías, los días sin sol pues soy yo el que le da calor (brrr) cuando tiene frío y nunca me quedo dormido (le doy cariño y amor antes) yo a ella la mimo, la consiento y la hago happy le digo mami te quiero y ella me dice i love you papi es fanática de como canto, yo soy fanático de como ella baila, y rompe caderas como si fueran de plástico oh, wow, me tiene juquiao me tiene latiendo el corazón acelerao’ de tanto amor porque ella es mi super estrella, su galán soy yo (su galán soy yo) lo que le gusta es que le cante al oído en la noche que la mire y que le diga te quiero otra vez ella me pide que le dé el corazón sólo a ella yo le digo que me tiene soñando otra vez lo que le gusta es que (otra vez, otra vez) ella me pide que (otra vez, otra vez) yatra, yatra a ella le gusta como yo le canto y a mí me gusta su cara y me reclama que no soy un santo pero igualmente me llama porque no quiere estar sola no la dejo sola y me da miedo estarme enamorando pero uno ama a quien ama lo que le gusta es que le cante al oído en la noche que la mire y que le diga te quiero otra vez ella me pide que le dé el corazón sólo a ella yo le digo que me tiene soñando otra vez lo que le gusta es que oh, wow, me tiene juquiao’ oh, wow, me tiene juquiao’ oh, wow, me tiene juquiao’ oh, wow (otra vez, otra vez) (otra vez, otra vez) yatra, yatra (otra vez, otra vez)",1.0,0.146,180.081,4.0,SUTRA,12.0,0.828
792,0.0285,Beautiful Trauma,P!nk,5904632.0,"dance pop,pop,post-teen pop",83.0,0.489,269600.0,0.588,0.0,2.11e-06,1.0,0.0906,-6.177,"la-da-da-da-da, la-da-da-da-da da-da-da we are searchlights, we can see in the dark we are rockets, pointed up at the stars we are billions of beautiful hearts and you sold us down the river too far what about us? what about all the times you said you had the answers? what about us? what about all the broken happy ever afters? what about us? what about all the plans that ended in disaster? what about love? what about trust? what about us? we are problems that want to be solved we are children that need to be loved we were willin', we came when you called but man, you fooled us, enough is enough, oh what about us? what about all the times you said you had the answers? what about us? what about all the broken happy ever afters? oh, what about us? what about all the plans that ended in disaster? oh, what about love? what about trust? what about us? oh, what about us? what about all the plans that ended in disaster? what about love? what about trust? what about us? sticks and stones, they may break these bones but then i'll be ready, are you ready? it's the start of us, waking up come on are you ready? i'll be ready i don't want control, i want to let go are you ready? i'll be ready 'cause now it's time to let them know we are ready, what about us? what about us? what about all the times you said you had the answers? so what about us? what about all the broken happy ever afters? oh, what about us? what about all the plans that ended in disaster? oh, what about love? what about trust? what about us? what about us? what about us? what about us? what about us? what about us? what about us?",1.0,0.0507,113.617,4.0,What About Us,79.0,0.187
793,0.103,Odisea,"Ozuna,J Balvin",15211683.0,"reggaeton,trap latino",95.0,0.608,200987.0,0.753,0.0,0.0,0.0,0.0996,-4.748,"quiero repetir al oído te quiero decir como tú lo hace' otra no hay sola se comienza a desvestir suavecito ma', despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí suavecito, despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí, mami para el amor no hay manual así que debemos experimentar carita de ángel, labios pa' besar tiene algo especial, que me lleva a pecar y yo estaba en lo cierto cuando yo te vi si algo tengo claro es que yo soy pa' ti y mientras tú y yo estamos bailando a obscuras nos vamos soltando contigo quiero parar el tiempo tú y yo solos, solos los dos quiero que se repita la ocasión contigo quiero parar el tiempo tú y yo solos, solos los dos quiero que se repita la ocasión quiero repetir al oído te quiero decir como tú lo hace' otra no hay sola se comienza a desvestir suavecito ma', despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí suavecito, despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí (ozuna) despacito como a ti te gusta sé lo que quiero y casi ni pregunta, nah imagino una rosa que si le echas agua, cómo lo goza deliciosa, una tímida peligrosa de mi reino domina como diosa si te digo que ella es otra cosa cuando sus labios con el mío se rozan hágamoslo así, encima de mí complácete, ven estamos solo' aquí nada va a permitir que detenga hágamoslo así, encima de mí complácete, ven estamos solo' aquí nada va a permitir que detenga quiero repetir al oído te quiero decir como tú lo hace' otra no hay sola se comienza a desvestir suavecito ma', despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí suavecito, despacio acariciando tu pelo lacio quédate cerquita de mí hagámoslo así, ahí, pa' ti, pa' mí, mami",0.0,0.368,97.626,4.0,Quiero Repetir,75.0,0.482
794,0.475,Guerra De Poder,Calibre 50,2340084.0,"banda,norteno,regional mexican",74.0,0.777,261973.0,0.607,0.0,0.0,3.0,0.0812,-4.347,"casi 14 años sin ir a mi tierra a donde nací ya todo ha cambiado le ruego a mi dios no se olviden de mí se murió mi madre, y dice mi padre que ya está muy viejo y no quiere venir y yo sin poder ir, y yo sin poder ir trabaje y trabaje tengo muchos días que no miro el sol mis hijos son grandes y no les entiendo no hablan español no han sentido miedo, aquel que no ha visto una camioneta de migración, o una deportación, o una deportación de botitas y sombrero me miran seguido por el freeway jardinero o cocinero igual me la rifo dirán anyways y aunque me miren pa' abajo la cara levanto empinándome un bote como quiera soy amigo y también mexicano, mexicano hasta el tope (música) la vida no es fácil y menos acá lo que dicen no es cierto nomás de acordarme las miles de cruces que vi en el desierto las noches son tristes, pensando y pensando en los que se quedaron se me pasa el tiempo, y en ver a mi viejo, y en ver a mi viejo más que agradecido estoy con mi dios por lo que me ha dado les mando un saludo a todos mis primos mis tíos y hermanos con los ojos tristes, y paso cansado promete juanito que va a visitarlos, y poder abrazarlos, y poder abrazarlos de botitas y sombrero me miran seguido por el freeway jardinero o cocinero igual me la rifo dirán anyways y aunque me miren pa' abajo la cara levanto empinándome un bote… como quiera soy amigo y también mexicano, mexicano hasta el tope",1.0,0.039,97.647,3.0,Corrido De Juanito,71.0,0.751
795,0.0973,Díganle,"Leslie Grace,Becky G",648597.0,"bachata,latin,latin pop,tropical",69.0,0.847,197053.0,0.69,0.0,0.000248,1.0,0.207,-5.098,"díganle que su partida me ha dejado un mal sabor y yo, traté de llenar la ausencia que dejó aún puedo presentir su voz aún pienso en su respiración (your grace) y no lo he vuelto a ver, no sé a donde fue díganle que jamás yo lo volví a llorar alguien por favor le cuente la verdad que ya tomé un remedio pa’ mi corazón y no lo he vuelto a ver, no sé a donde fue díganle que jamás lo he vuelto a lamentar alguien por favor le cuente la verdad que ya tomé un remedio pa’ mi corazón díganle ahora que su amor está en coma que si está con alguien ya no hay vuelta atrás mejor estar sola ya habrá otra persona que me erice la piel y se lo va a perder y no lo he vuelto a ver, no sé a donde fue díganle que jamás yo lo volví a llorar alguien por favor le cuente la verdad que ya tome un remedio pa’ mi corazón y no lo he vuelto a ver, no sé a donde fue díganle que jamás lo he vuelto a lamentar alguien por favor le cuente la verdad que ya tome un remedio pa’ mi corazón se pasan las horas la cosa empeora adiós, bye bye, aquí no hay vuelta atrás mejor estar sola ya habrá otra persona que me erice la piel y se lo va a perder y se lo va a perder el que se fue sin que lo boten no hace falta ya del hospital de su amor me dieron de alta ya tengo otra vida, de su plan no soy participe bese un sapo pensando que era un príncipe para mala compañía prefiero estar sola soy una reina y su destino controla quise que funcione y tengo a dios como testigo mejor que siga su camino que yo tengo el mío otra, mejor que lo haga feliz otra, que se siente a esperarlo otra, que ya en mi corazón no hay nada para darle y no lo he vuelto a ver, no sé a donde fue díganle que jamás yo lo volví a llorar alguien por favor le cuente la verdad que ya tome un remedio pa’ mi corazón y no lo he vuelto a ver, no sé a donde fue díganle que jamás lo he vuelto a lamentar alguien por favor le cuente la verdad que ya tome un remedio pa’ mi corazón otra, mejor que lo haga feliz otra, que se siente a esperarlo otra, que ya en mi corazón no hay nada para darle díganle ahora que su amor está en coma que si está con alguien ya no hay vuelta atrás (becky g) mejor estar sola ya habrá otra persona que me erice la piel y se lo va a perder y se lo va a perder",0.0,0.0752,91.986,4.0,Díganle,63.0,0.653
796,0.0392,Ahora Me Llama (Remix),"Karol G,Bad Bunny,Quavo",4276077.0,reggaeton,86.0,0.67,251907.0,0.629,0.0,1.9e-05,0.0,0.0893,-7.02,"quavo] call my phone it don't answer call-call my phone it don't answer (karol g, yeh, yeh, yeh, yeh, yeh, quavo) call my phone it don't answer call-call my phone it don't answer (bad bunny, bebé, bebé, bebé, bebé) ahora me llama diciendo que le hago falta en su cama sabiendo que eso conmigo no va, ya no va ahora sólo quiero salir con mi propio squad porque la noche es mía la voy a disfrutar sin tu compañía ahora yo quiero vivir la vida al fin y al cabo esta vida es mía salí con el corazón partido y no quiero na' ahora sólo quiero los mejores tragos y la ropa traída 'e dubái y llámalo como tú quieras lo que tú digas me resbala yo sólo vivo a mi manera y llámame como tú quieras lo que tú digas me resbala yo sólo vivo a mi manera (quavo) she won't leave me alone she wanna hang on she know i got millions at the top floor all in your feelings singing the same song i had you in the fame now your fame gone brrr, brrrr, brrrr, brrr call my phone it don't answer brrr, brrrr, brrrr, brrrr, brrrr i'm in the jungle like panthers (yeah) brrr, brrrr, brrrr, brrrr call for my private dancer (ya) and she latino and she grind for the migos she can do anything she want to (do anything she want) she can do anything she'll show you (promise she gon' show you) i'mma make sure the vibes in the room (vibes in the room) i'mma sweep your heart like i'm a broom (sweep, sweep, sweep) me va mucho mejor así soltero jangeo’, bebo, fumo, hago to' lo que yo quiero no me hables de amor verdadero yo tengo una colombiana y se lo meto entero (yeh) y llámalo como tú quieras lo que tú digas me resbala yo sólo vivo a mi manera y llámalo como tú quieras lo que tú digas me resbala yo sólo vivo a mi manera el estilo de vida que yo llevo desde hace rato a mí me encanta estoy soltera, hago lo que quiera y nadie levanta mi falda si antes era mala ahora viene la nueva versión y más mala sigo haciendo fama después yo veo que gustico llego a mi cama baby, i don't wanna be the one that craves for you i'm not gonna be that one to do what you wanna do no necesito tu nombre como otras mujeres verte ya no está en mis planes, don't call me que vivir de amores, eso ya no me hace falta yo soy dueña de mi vida, a mí nadie me manda yo soy dueña de mi vida, a mí nadie me manda brrr, brrrr, brrrr, brrrr call my phone it don't answer brrr, brrrr, brrrr, brrrr, brrrr i'm in the jungle like panthers brrr, brrrr, brrrr, brrrr call for my private dancer (ya) and she latino and she grind for the migos karol g quavo bad bunny, baby, bebé, bebé, bebé, bebé ovy on the drums ovy on the drums hear this music, bebé díselo luían karol g, karol g",0.0,0.0416,134.991,4.0,Ahora Me Llama - Remix,4.0,0.237
797,0.33,Perception,NF,1662174.0,"hip hop,rap",81.0,0.659,212120.0,0.716,0.0,0.0,5.0,0.173,-5.673,"feels like we're on the edge right now i wish that i could say i'm proud i'm sorry that i let you down let you down all these voices in my head get loud i wish that i could shut them out i'm sorry that i let you down le-le-let you down yeah, i guess i'm a disappointment, doin' everything i can i don't wanna make you disappointed, it's annoying i just wanna make you feel like everything i ever do was never tryna make an issue for you, but i guess the more you thought about everything you were never even wrong in the first place, right? yeah, i'ma just ignore you walking towards you with my head down lookin' at the ground, i'm embarrassed for you paranoia, what did i do wrong this time? that's parents for you very loyal? shoulda had my back but you put a knife in it—my hands are full what else should i carry for you? i cared for you, but… feels like we're on the edge right now i wish that i could say i'm proud i'm sorry that i let you down le-le-let you down all these voices in my head get loud i wish that i could shut them out i'm sorry that i let you down le-le-let you down yeah, you don't wanna make this work you just wanna make this worse want me to listen to you, but you don't ever hear my words you don't wanna know my hurt, yeah let me guess, you want an apology, probably how can we keep going at a rate like this? we can't, so i guess i'ma have to leave please, don't come after me i just wanna be alone right now, i don't really wanna think at all go ahead, just drink it off both know you're gonna call tomorrow like nothing's wrong ain't that what you always do? i feel like every time i talk to you, you're in an awful mood what else can i offer you? there's nothing left right now, i gave it all to you feels like we're on the edge right now i wish that i could say i'm proud i'm sorry that i let you down le-le-let you down all these voices in my head get loud i wish that i could shut them out i'm sorry that i let you down le-le-let you down yeah, don't talk down to me that's not gonna work now packed all my clothes and i moved out i don't even wanna go to your house every time i sit on that couch i feel like you lecture me, eventually, i bet that we could have made this work and prolly woulda figured things out but i guess i'm a letdown but it's cool, i checked out oh, you wanna be friends now? okay, let's put my fake face on and pretend now sit around and talk about the good times that didn't even happen i mean, why are you laughing? must have missed that joke, let me see if i can find a reaction no, but at least you're happy feels like we're on the edge right now i wish that i could say i'm proud i'm sorry that i let you down oh, i let you down all these voices in my head get loud and i wish that i could shut them out i'm sorry that i let you down oh, let you down i'm sorry i'm so sorry now yeah, i'm sorry that i let you down",0.0,0.111,148.015,4.0,Let You Down,28.0,0.437
798,0.694,1-800-273-8255,"Logic,Juanes,Alessia Cara,Khalid",3430051.0,"conscious hip hop,dmv rap,hip hop,pop rap,rap",86.0,0.403,253840.0,0.58,1.0,9.16e-06,5.0,0.101,-7.609,"i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine (who can relate? woo!) i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine i don't wanna be alive i don't wanna be alive i just wanna die today i just wanna die i don't wanna be alive i don't wanna be alive i just wanna die and let me tell you why all this other shit i'm talkin' 'bout they think they know it i've been praying for somebody to save me, no one's heroic and my life don't even matter, i know it, i know it i know i'm hurting deep down but can't show it i never had a place to call my own i never had a home, ain't nobody callin' my phone where you been? where you at? what's on your mind? they say every life precious but nobody care about mine i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine (who can relate? woo!) i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine i want you to be alive i want you to be alive you don't gotta die today you don't gotta die i want you to be alive i want you to be alive you don't gotta die now lemme tell you why it's the very first breath when your head's been drowning underwater and it's the lightness in the air when you're there chest to chest with a lover it's holding on, though the road's long and seeing light in the darkest things and when you stare at your reflection finally knowing who it is i know that you'll thank god you did i know where you been, where you are, where you goin' i know you're the reason i believe in life what's the day without a little night? i'm just tryna shed a little light it can be hard it can be so hard but you gotta live right now you got everything to give right now i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine (who can relate? woo!) i've been on the low i been taking my time i feel like i'm out of my mind it feel like my life ain't mine i finally wanna be alive i finally wanna be alive i don't wanna die today i don't wanna die i finally wanna be alive i finally wanna be alive i don't wanna die i don't wanna die pain don't hurt the same, i know the lane i travel feels alone but i'm moving 'til my legs give out and i see my tears melt in the snow but i don't wanna cry i don't wanna cry anymore i wanna feel alive i don't even wanna die anymore oh i don't wanna i don't wanna i don't even wanna die anymore",0.0,0.0689,99.961,4.0,1-800-273-8255,49.0,0.33
799,0.149,Mis Planes Son Amarte,Juanes,2173435.0,"colombian pop,cumbia,dance pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical",77.0,0.786,209613.0,0.783,0.0,0.0,6.0,0.0634,-6.784,"hay puertas que se cierran y que nunca se abren te fuiste pensando que no podía olvidarte si me acuerdo de ti es porque viniste a buscarme ya es tarde ¿a dónde irá? el amor que un día te tuve ¿a dónde irá? ¿a dónde irá? el viento se llevará las nubes como el tiempo tu amor borrará y ahora soy yo quién dice no oh, ohohoh no llames, no vengas, no entiendes que ya te olvidé eh eh eh se siente bien mirarte, y no ver el amor de ayer oh cada camino que recorres tiene un final es una pena que a este amor le sucedió igual tu me enseñaste a querer y aprendí a olvidar por mas oscuro que esté siempre amanecerá yo que soñaba hasta morir contigo y terminó mi corazón herido pero el tiempo le dio sentido y ahora soy yo quién dice no oh, ohohoh no llames, no vengas no entiendes que ya te olvidé eh eh eh se siente bien mirarte, y no ver el amor de ayer ya es tarde hay puertas que se cierran y que nunca se abren te fuiste pensando que no podía olvidarte si me acuerdo de ti es porque viniste a buscarme ya es tarde ¿a dónde irá? el amor que un día te tuve ¿a dónde irá? ¿a dónde irá? el viento se llevará las nubes como el tiempo tu amor borrará y ahora soy yo quién dice no oh, ohohoh no llames, no vengas no entiendes que ya te olvidé eh eh eh se siente bien mirarte, y no ver el amor de ayer oh oh el amor, el amor, el amor de ayer a dónde va, a dónde fue ya es tarde",0.0,0.0673,96.968,4.0,Es Tarde,4.0,0.738
800,0.079,Gorgeous,Taylor Swift,18338709.0,"dance pop,pop,post-teen pop",88.0,0.794,209680.0,0.537,0.0,4.98e-06,7.0,0.227,-6.865,"gorgeous you should take it as a compliment that i got drunk and made fun of the way you talk you should think about the consequence of your magnetic field being a little too strong and i got a boyfriend, he's older than us he's in the club doin' i don't know what you're so cool, it makes me hate you so much (i hate you so much) whisky on ice, sunset and vine you've ruined my life by not being mine you're so gorgeous i can't say anything to your face 'cause look at your face and i'm so furious at you for making me feel this way but what can i say? you're gorgeous you should take it as a compliment that i'm talking to everyone here but you and you should think about the consequence of you touching my hand in a darkened room if you've got a girlfriend, i'm jealous of her but if you're single that's honestly worse 'cause you're so gorgeous it actually hurts (honey, it hurts) ocean blue eyes looking in mine i feel like i might sink and drown and die you're so gorgeous i can't say anything to your face 'cause look at your face and i'm so furious at you for making me feel this way but what can i say? you're gorgeous you make me so happy it turns back to sad there's nothing i hate more than what i can't have and you are so gorgeous it makes me so mad you make me so happy it turns back to sad, yeah there's nothing i hate more than what i can't have and guess i'll just stumble on home to my cats alone unless you wanna come along you're so gorgeous i can't say anything to your face 'cause look at your face and i'm so furious at you for making me feel this way but what can i say? you're gorgeous you make me so happy it turns back to sad there's nothing i hate more than what i can't have and you are so gorgeous it makes me so mad you're gorgeous you make me so happy it turns back to sad there's nothing i hate more than what i can't have you are so gorgeous it makes me so mad you're gorgeous",1.0,0.169,92.022,4.0,Gorgeous,6.0,0.418
801,0.112,Mamita,CNCO,5182726.0,"boy band,latin,latin pop,pop,reggaeton,tropical",78.0,0.803,174201.0,0.724,0.0,3.67e-06,10.0,0.148,-4.835,"cuando me miras así no sabes lo que te haría un poco por acá un toque por allí del mundo te olvidarías no te lo guardes mami ¿qué ganas si desconfías? en esta noche si me la das a mí te sacas la lotería ven mamita ven que yo quiero tenerte cámbiame la suerte esto es algo urgente ven que ya no aguanto ay mamita ven que tú me gustas tanto y éste nunca miente juégate la suerte, siempre hay un factor crucial que hace que te pongas tu mejor labial seguro mami, que tu vienes aquí gritaré a los cuatro vientos ¡ay mamita vente! no te lo guardes mami ¿qué ganas si desconfías? en esta noche si me la das a mí te sacas la lotería ven mamita ven que yo quiero tenerte cámbiame la suerte esto es algo urgente ven que ya no aguanto ay mamita ven que tú me gustas tanto y éste nunca miente ven que la noche es joven ya te llegó la hora de que un hombre como yo te valore tú sentirás fuego princesa te quedarás conmigo hasta que el día venga muñeca cuando me miras así no sabes lo que te haría un poco por acá un toque por allí del mundo te olvidarías no te lo guardes mami ¿qué ganas si desconfías? en esta noche si me la das a mí te sacas la lotería ven mamita ven que yo quiero tenerte cámbiame la suerte esto es algo urgente ven que ya no aguanto ay mamita ven que tú me gustas tanto y éste nunca miente y ay mamita ¿qué quiénes somos? ¡cnco! icon music",1.0,0.0541,91.035,4.0,Mamita,13.0,0.496
802,0.381,Flicker (Deluxe),Niall Horan,3387348.0,"dance pop,neo mellow,pop,post-teen pop",78.0,0.519,223044.0,0.554,1.0,0.0,0.0,0.115,-6.412,"waiting here for someone only yesterday, we were on the run you smile back at me and your face lit up the sun now i'm waiting here for someone and oh, love, do you feel this rough? why's it only you i'm thinking of? my shadow's dancing without you for the first time my heart is hoping you'll walk right in tonight to tell me there are things that you regret 'cause if i'm being honest, i ain't over you yet it's all i'm asking is it too much to ask? is it too much to ask? someone's moving outside the lights come on down the drive i forget you're not here when i close my eyes do you still think of me sometimes? and oh, love, watch the sun coming up don’t it feel fucked up we're not in love? my shadow's dancing without you for the first time my heart is hoping you'll walk right in tonight to tell me there are things that you regret 'cause if i'm being honest, i ain't over you yet it's all i'm asking is it too much to ask? my shadow's dancing without you for the first time my heart is hoping you'll walk right in tonight and tell me there are things that you regret 'cause if i'm being honest, i ain't over you yet my shadow's dancing without you for the first time my heart is hoping you'll walk right in tonight and tell me there are things that you regret 'cause if i'm being honest, i ain't over you yet it's all i'm asking is it too much to ask? it's all i'm asking is it too much to ask? it's all i'm asking is it too much to ask?",1.0,0.0385,153.676,4.0,Too Much To Ask,12.0,0.194
